
t [s] (#1), Input acceleration [g] (#1)
           0.0113554,             0.556001
           0.0113858,             0.588698
           0.0114161,             0.617667
           0.0114465,             0.642722
           0.0114769,             0.663698
           0.0115072,              0.68046
           0.0115376,             0.692898
            0.011568,             0.700927
           0.0115983,             0.704495
           0.0116287,             0.703573
            0.011659,             0.698166
           0.0116894,             0.688302
           0.0117198,             0.674043
           0.0117501,             0.655475
           0.0117805,             0.632712
           0.0118109,             0.605898
           0.0118412,               0.5752
           0.0118716,              0.54081
           0.0119019,             0.502946
           0.0119323,             0.461847
           0.0119627,             0.417772
            0.011993,             0.371002
           0.0120234,             0.321832
           0.0120538,             0.270576
           0.0120841,             0.217559
           0.0121145,              0.16312
           0.0121448,             0.107605
           0.0121752,             0.051369
           0.0122056,          -0.00522819
           0.0122359,           -0.0618246
           0.0122663,            -0.118058
           0.0122966,            -0.173567
            0.012327,            -0.227996
           0.0123574,            -0.280995
           0.0123877,            -0.332224
           0.0124181,            -0.381351
           0.0124485,            -0.428061
           0.0124788,            -0.472051
           0.0125092,            -0.513037
           0.0125395,            -0.550754
           0.0125699,            -0.584957
           0.0126003,            -0.615423
           0.0126306,            -0.641954
            0.012661,            -0.664375
           0.0126914,             -0.68254
           0.0127217,            -0.696328
           0.0127521,            -0.705648
           0.0127824,            -0.710435
           0.0128128,            -0.710655
           0.0128432,            -0.706303
           0.0128735,            -0.697403
           0.0129039,             -0.68401
           0.0129343,            -0.666205
           0.0129646,            -0.644099
            0.012995,            -0.617832
           0.0130253,             -0.58757
           0.0130557,            -0.553503
           0.0130861,             -0.51585
           0.0131164,            -0.474848
           0.0131468,            -0.430762
           0.0131771,            -0.383871
           0.0132075,            -0.334477
           0.0132379,            -0.282896
           0.0132682,            -0.229459
           0.0132986,             -0.17451
            0.013329,            -0.118402
           0.0133593,           -0.0614978
           0.0133897,           -0.0041631
             0.01342,            0.0532315
           0.0134504,             0.110315
           0.0134808,             0.166718
           0.0135111,             0.222076
           0.0135415,             0.276029
           0.0135719,             0.328228
           0.0136022,             0.378333
           0.0136326,             0.426017
           0.0136629,             0.470972
           0.0136933,             0.512902
           0.0137237,             0.551535
            0.013754,             0.586617
           0.0137844,             0.617917
           0.0138148,             0.645231
           0.0138451,             0.668378
           0.0138755,             0.687204
           0.0139058,             0.701584
           0.0139362,             0.711421
           0.0139666,             0.716647
           0.0139969,             0.717225
           0.0140273,             0.713147
           0.0140576,             0.704436
            0.014088,             0.691146
           0.0141184,             0.673357
           0.0141487,             0.651183
           0.0141791,             0.624765
           0.0142095,             0.594269
           0.0142398,             0.559893
           0.0142702,             0.521855
           0.0143005,               0.4804
           0.0143309,             0.435796
           0.0143613,              0.38833
           0.0143916,             0.338309
            0.014422,             0.286056
           0.0144524,             0.231911
           0.0144827,             0.176223
           0.0145131,             0.119356
           0.0145434,            0.0616778
           0.0145738,            0.0035647
           0.0146042,            -0.054605
           0.0146345,            -0.112452
           0.0146649,            -0.169598
           0.0146953,            -0.225671
           0.0147256,            -0.280303
            0.014756,            -0.333137
           0.0147863,            -0.383826
           0.0148167,            -0.432037
           0.0148471,            -0.477454
           0.0148774,            -0.519778
           0.0149078,            -0.558728
           0.0149381,            -0.594049
           0.0149685,            -0.625507
           0.0149989,            -0.652891
           0.0150292,            -0.676021
           0.0150596,            -0.694741
             0.01509,            -0.708926
           0.0151203,            -0.718478
           0.0151507,            -0.723332
            0.015181,            -0.723451
           0.0152114,            -0.718833
           0.0152418,            -0.709502
           0.0152721,            -0.695516
           0.0153025,            -0.676963
           0.0153329,            -0.653962
           0.0153632,            -0.626659
           0.0153936,             -0.59523
           0.0154239,            -0.559879
           0.0154543,            -0.520833
           0.0154847,            -0.478346
            0.015515,            -0.432694
           0.0155454,            -0.384175
           0.0155758,            -0.333106
           0.0156061,            -0.279818
           0.0156365,            -0.224662
           0.0156668,            -0.167997
           0.0156972,            -0.110196
           0.0157276,           -0.0516366
           0.0157579,           0.00729549
           0.0157883,            0.0662132
           0.0158187,             0.124729
            0.015849,             0.182457
           0.0158794,             0.239017
           0.0159097,             0.294035
           0.0159401,             0.347149
           0.0159705,             0.398005
           0.0160008,             0.446269
           0.0160312,             0.491618
           0.0160615,             0.533753
           0.0160919,             0.572392
           0.0161223,             0.607279
           0.0161526,             0.638179
            0.016183,             0.664886
           0.0162134,              0.68722
           0.0162437,             0.705031
           0.0162741,             0.718197
           0.0163044,             0.726627
           0.0163348,             0.730262
           0.0163652,             0.729074
           0.0163955,             0.723068
           0.0164259,             0.712278
           0.0164563,             0.696773
           0.0164866,             0.676651
            0.016517,             0.652042
           0.0165473,             0.623105
           0.0165777,             0.590028
           0.0166081,             0.553026
           0.0166384,             0.512342
           0.0166688,             0.468243
           0.0166992,             0.421016
           0.0167295,             0.370973
           0.0167599,             0.318444
           0.0167902,             0.263774
           0.0168206,             0.207324
            0.016851,             0.149467
           0.0168813,             0.090586
           0.0169117,            0.0310704
            0.016942,           -0.0286851
           0.0169724,           -0.0882842
           0.0170028,            -0.147331
           0.0170331,            -0.205433
           0.0170635,            -0.262204
           0.0170939,            -0.317265
           0.0171242,            -0.370249
           0.0171546,            -0.420803
           0.0171849,            -0.468587
           0.0172153,            -0.513283
           0.0172457,            -0.554591
            0.017276,            -0.592233
           0.0173064,            -0.625955
           0.0173368,            -0.655531
           0.0173671,            -0.680759
           0.0173975,            -0.701469
           0.0174278,             -0.71752
           0.0174582,            -0.728799
           0.0174886,            -0.735229
           0.0175189,            -0.736763
           0.0175493,            -0.733386
           0.0175797,            -0.725118
             0.01761,            -0.712009
           0.0176404,            -0.694143
           0.0176707,            -0.671636
           0.0177011,            -0.644633
           0.0177315,            -0.613313
           0.0177618,             -0.57788
           0.0177922,            -0.538567
           0.0178225,            -0.495635
           0.0178529,            -0.449368
           0.0178833,            -0.400071
           0.0179136,            -0.348072
            0.017944,            -0.293717
           0.0179744,            -0.237366
           0.0180047,            -0.179396
           0.0180351,            -0.120193
           0.0180654,           -0.0601527
           0.0180958,           0.00032467
           0.0181262,            0.0608341
           0.0181565,              0.12097
           0.0181869,              0.18033
           0.0182173,             0.238516
           0.0182476,             0.295136
            0.018278,              0.34981
           0.0183083,              0.40217
           0.0183387,             0.451863
           0.0183691,             0.498554
           0.0183994,             0.541926
           0.0184298,             0.581687
           0.0184602,             0.617566
           0.0184905,             0.649319
           0.0185209,             0.676731
           0.0185512,             0.699614
           0.0185816,             0.717809
            0.018612,             0.731192
           0.0186423,             0.739669
           0.0186727,             0.743178
            0.018703,             0.741693
           0.0187334,             0.735218
           0.0187638,             0.723795
           0.0187941,             0.707495
           0.0188245,             0.686425
           0.0188549,             0.660723
           0.0188852,             0.630557
           0.0189156,             0.596129
           0.0189459,             0.557665
           0.0189763,             0.515423
           0.0190067,             0.469683
            0.019037,             0.420752
           0.0190674,             0.368957
           0.0190978,             0.314645
           0.0191281,              0.25818
           0.0191585,             0.199941
           0.0191888,              0.14032
           0.0192192,            0.0797183
           0.0192496,            0.0185445
           0.0192799,           -0.0427891
           0.0193103,            -0.103868
           0.0193407,             -0.16428
            0.019371,            -0.223616
           0.0194014,            -0.281474
           0.0194317,            -0.337461
           0.0194621,            -0.391199
           0.0194925,            -0.442321
           0.0195228,             -0.49048
           0.0195532,            -0.535347
           0.0195835,            -0.576616
           0.0196139,            -0.614005
           0.0196443,            -0.647259
           0.0196746,            -0.676147
            0.019705,            -0.700472
           0.0197354,            -0.720064
           0.0197657,            -0.734788
           0.0197961,            -0.744539
           0.0198264,            -0.749248
           0.0198568,            -0.748879
           0.0198872,             -0.74343
           0.0199175,            -0.732934
           0.0199479,            -0.717458
           0.0199783,            -0.697104
           0.0200086,            -0.672006
            0.020039,            -0.642331
           0.0200693,            -0.608276
           0.0200997,             -0.57007
           0.0201301,            -0.527968
           0.0201604,            -0.482255
           0.0201908,            -0.433237
           0.0202212,            -0.381246
           0.0202515,            -0.326633
           0.0202819,            -0.269767
           0.0203122,            -0.211034
           0.0203426,            -0.150831
            0.020373,           -0.0895678
           0.0204033,           -0.0276605
           0.0204337,              0.03447
           0.0204641,            0.0964005
           0.0204944,             0.157709
           0.0205248,             0.217977
           0.0205551,             0.276793
           0.0205855,             0.333755
           0.0206159,             0.388472
           0.0206462,             0.440571
           0.0206766,             0.489693
           0.0207069,               0.5355
           0.0207373,             0.577679
           0.0207677,             0.615937
            0.020798,              0.65001
           0.0208284,             0.679662
           0.0208588,             0.704688
           0.0208891,             0.724913
           0.0209195,             0.740194
           0.0209498,             0.750424
           0.0209802,             0.755527
           0.0210106,             0.755467
           0.0210409,             0.750238
           0.0210713,             0.739873
           0.0211017,             0.724438
            0.021132,             0.704035
           0.0211624,               0.6788
           0.0211927,             0.648903
           0.0212231,             0.614543
           0.0212535,             0.575954
           0.0212838,             0.533396
           0.0213142,             0.487158
           0.0213446,             0.437553
           0.0213749,             0.384921
           0.0214053,             0.329618
           0.0214356,             0.272024
            0.021466,              0.21253
           0.0214964,             0.151544
           0.0215267,            0.0894839
           0.0215571,            0.0267745
           0.0215874,           -0.0361539
           0.0216178,            -0.098869
           0.0216482,             -0.16094
           0.0216785,            -0.221939
           0.0217089,            -0.281447
           0.0217393,            -0.339052
           0.0217696,            -0.394358
              0.0218,            -0.446981
           0.0218303,            -0.496559
           0.0218607,            -0.542746
           0.0218911,            -0.585223
           0.0219214,            -0.623695
           0.0219518,            -0.657892
           0.0219822,            -0.687577
           0.0220125,             -0.71254
           0.0220429,            -0.732607
           0.0220732,            -0.747635
           0.0221036,            -0.757517
            0.022134,             -0.76218
           0.0221643,            -0.761589
           0.0221947,            -0.755743
           0.0222251,            -0.744678
           0.0222554,            -0.728467
           0.0222858,            -0.707218
           0.0223161,            -0.681073
           0.0223465,            -0.650209
           0.0223769,            -0.614836
           0.0224072,            -0.575195
           0.0224376,            -0.531557
           0.0224679,            -0.484219
           0.0224983,            -0.433507
           0.0225287,            -0.379768
            0.022559,            -0.323372
           0.0225894,            -0.264707
           0.0226198,            -0.204178
           0.0226501,            -0.142202
           0.0226805,            -0.079206
           0.0227108,           -0.0156268
           0.0227412,            0.0480959
           0.0227716,             0.111521
           0.0228019,             0.174208
           0.0228323,             0.235723
           0.0228627,             0.295638
            0.022893,             0.353535
           0.0229234,             0.409013
           0.0229537,             0.461684
           0.0229841,              0.51118
           0.0230145,             0.557156
           0.0230448,             0.599289
           0.0230752,             0.637285
           0.0231056,             0.670875
           0.0231359,             0.699823
           0.0231663,             0.723924
           0.0231966,             0.743008
            0.023227,             0.756937
           0.0232574,              0.76561
           0.0232877,             0.768964
           0.0233181,              0.76697
           0.0233484,             0.759638
           0.0233788,             0.747016
           0.0234092,             0.729187
           0.0234395,             0.706271
           0.0234699,             0.678424
           0.0235003,             0.645836
           0.0235306,              0.60873
            0.023561,             0.567361
           0.0235913,             0.522015
           0.0236217,             0.473004
           0.0236521,             0.420668
           0.0236824,             0.365368
           0.0237128,             0.307489
           0.0237432,             0.247432
           0.0237735,             0.185615
           0.0238039,             0.122468
           0.0238342,            0.0584306
           0.0238646,          -0.00605023
            0.023895,           -0.0705245
           0.0239253,            -0.134542
           0.0239557,            -0.197654
           0.0239861,             -0.25942
           0.0240164,            -0.319406
           0.0240468,            -0.377191
           0.0240771,             -0.43237
           0.0241075,            -0.484555
           0.0241379,            -0.533377
           0.0241682,            -0.578493
           0.0241986,            -0.619584
           0.0242289,            -0.656359
           0.0242593,            -0.688556
           0.0242897,            -0.715948
             0.02432,            -0.738338
           0.0243504,            -0.755565
           0.0243808,            -0.767505
           0.0244111,            -0.774069
           0.0244415,            -0.775209
           0.0244718,             -0.77091
           0.0245022,              -0.7612
           0.0245326,            -0.746143
           0.0245629,            -0.725839
           0.0245933,            -0.700428
           0.0246237,            -0.670083
            0.024654,            -0.635015
           0.0246844,            -0.595466
           0.0247147,             -0.55171
           0.0247451,            -0.504052
           0.0247755,            -0.452824
           0.0248058,            -0.398383
           0.0248362,             -0.34111
           0.0248666,            -0.281406
           0.0248969,            -0.219689
           0.0249273,            -0.156391
           0.0249576,           -0.0919569
            0.024988,           -0.0268401
           0.0250184,            0.0385017
           0.0250487,             0.103608
           0.0250791,             0.168021
           0.0251095,             0.231285
           0.0251398,             0.292953
           0.0251702,              0.35259
           0.0252005,             0.409773
           0.0252309,             0.464097
           0.0252613,             0.515176
           0.0252916,             0.562648
            0.025322,             0.606175
           0.0253523,             0.645446
           0.0253827,              0.68018
           0.0254131,              0.71013
           0.0254434,             0.735078
           0.0254738,             0.754847
           0.0255042,              0.76929
           0.0255345,             0.778304
           0.0255649,             0.781818
           0.0255952,             0.779805
           0.0256256,             0.772275
            0.025656,             0.759276
           0.0256863,             0.740896
           0.0257167,             0.717261
           0.0257471,             0.688535
           0.0257774,             0.654917
           0.0258078,             0.616641
           0.0258381,             0.573975
           0.0258685,             0.527218
           0.0258989,             0.476698
           0.0259292,             0.422771
           0.0259596,             0.365816
             0.02599,             0.306235
           0.0260203,             0.244448
           0.0260507,             0.180894
            0.026081,              0.11602
           0.0261114,            0.0502868
           0.0261418,           -0.0158393
           0.0261721,           -0.0818894
           0.0262025,            -0.147394
           0.0262328,            -0.211887
           0.0262632,             -0.27491
           0.0262936,            -0.336013
           0.0263239,            -0.394761
           0.0263543,            -0.450733
           0.0263847,             -0.50353
            0.026415,            -0.552774
           0.0264454,            -0.598111
           0.0264757,            -0.639215
           0.0265061,            -0.675791
           0.0265365,            -0.707575
           0.0265668,            -0.734337
           0.0265972,            -0.755881
           0.0266276,            -0.772052
           0.0266579,            -0.782728
           0.0266883,            -0.787831
           0.0267186,            -0.787318
            0.026749,            -0.781191
           0.0267794,            -0.769487
           0.0268097,            -0.752286
           0.0268401,            -0.729708
           0.0268705,            -0.701908
           0.0269008,            -0.669081
           0.0269312,            -0.631458
           0.0269615,            -0.589304
           0.0269919,            -0.542917
           0.0270223,            -0.492625
           0.0270526,            -0.438784
            0.027083,            -0.381776
           0.0271133,            -0.322008
           0.0271437,            -0.259903
           0.0271741,            -0.195906
           0.0272044,            -0.130471
           0.0272348,            -0.064067
           0.0272652,           0.00283213
           0.0272955,            0.0697476
           0.0273259,               0.1362
           0.0273562,             0.201713
           0.0273866,             0.265817
            0.027417,             0.328051
           0.0274473,             0.387968
           0.0274777,             0.445135
           0.0275081,             0.499142
           0.0275384,             0.549598
           0.0275688,             0.596139
           0.0275991,             0.638428
           0.0276295,             0.676157
           0.0276599,             0.709053
           0.0276902,             0.736875
           0.0277206,             0.759421
            0.027751,             0.776523
           0.0277813,             0.788055
           0.0278117,              0.79393
            0.027842,               0.7941
           0.0278724,             0.788562
           0.0279028,             0.777349
           0.0279331,             0.760539
           0.0279635,             0.738248
           0.0279938,             0.710632
           0.0280242,             0.677886
           0.0280546,             0.640242
           0.0280849,             0.597966
           0.0281153,             0.551361
           0.0281457,             0.500759
            0.028176,              0.44652
           0.0282064,             0.389034
           0.0282367,             0.328712
           0.0282671,             0.265987
           0.0282975,             0.201309
           0.0283278,             0.135145
           0.0283582,            0.0679685
           0.0283886,          0.000265256
           0.0284189,           -0.0674768
           0.0284493,            -0.134769
           0.0284796,            -0.201124
             0.02851,            -0.266062
           0.0285404,            -0.329114
           0.0285707,            -0.389822
           0.0286011,            -0.447746
           0.0286315,            -0.502464
           0.0286618,            -0.553579
           0.0286922,            -0.600717
           0.0287225,            -0.643536
           0.0287529,            -0.681722
           0.0287833,            -0.714995
           0.0288136,            -0.743111
            0.028844,            -0.765861
           0.0288744,            -0.783078
           0.0289047,            -0.794631
           0.0289351,            -0.800434
           0.0289654,             -0.80044
           0.0289958,            -0.794644
           0.0290262,            -0.783084
           0.0290565,            -0.765839
           0.0290869,             -0.74303
           0.0291172,            -0.714818
           0.0291476,            -0.681405
            0.029178,            -0.643028
           0.0292083,            -0.599962
           0.0292387,            -0.552516
           0.0292691,            -0.501033
           0.0292994,            -0.445881
           0.0293298,            -0.387461
           0.0293601,            -0.326192
           0.0293905,             -0.26252
           0.0294209,            -0.196904
           0.0294512,            -0.129821
           0.0294816,           -0.0617576
            0.029512,           0.00679235
           0.0295423,            0.0753301
           0.0295727,             0.143357
            0.029603,             0.210377
           0.0296334,             0.275901
           0.0296638,             0.339452
           0.0296941,             0.400565
           0.0297245,             0.458792
           0.0297549,             0.513707
           0.0297852,             0.564907
           0.0298156,             0.612017
           0.0298459,             0.654689
           0.0298763,             0.692609
           0.0299067,             0.725496
            0.029937,             0.753108
           0.0299674,             0.775237
           0.0299977,             0.791719
           0.0300281,             0.802429
           0.0300585,             0.807284
           0.0300888,             0.806245
           0.0301192,             0.799314
           0.0301496,             0.786538
           0.0301799,             0.768006
           0.0302103,             0.743848
           0.0302406,             0.714238
            0.030271,             0.679387
           0.0303014,             0.639547
           0.0303317,             0.595005
           0.0303621,             0.546084
           0.0303925,             0.493139
           0.0304228,             0.436555
           0.0304532,             0.376742
           0.0304835,             0.314137
           0.0305139,             0.249197
           0.0305443,             0.182395
           0.0305746,              0.11422
            0.030605,            0.0451703
           0.0306354,           -0.0242477
           0.0306657,           -0.0935253
           0.0306961,            -0.162154
           0.0307264,             -0.22963
           0.0307568,            -0.295457
           0.0307872,            -0.359151
           0.0308175,            -0.420242
           0.0308479,            -0.478279
           0.0308782,            -0.532834
           0.0309086,            -0.583503
            0.030939,            -0.629911
           0.0309693,            -0.671714
           0.0309997,            -0.708601
           0.0310301,            -0.740296
           0.0310604,            -0.766563
           0.0310908,            -0.787204
           0.0311211,            -0.802063
           0.0311515,            -0.811027
           0.0311819,            -0.814025
           0.0312122,             -0.81103
           0.0312426,             -0.80206
            0.031273,            -0.787177
           0.0313033,            -0.766485
           0.0313337,            -0.740133
            0.031364,            -0.708311
           0.0313944,            -0.671249
           0.0314248,            -0.629217
           0.0314551,             -0.58252
           0.0314855,            -0.531501
           0.0315159,            -0.476532
           0.0315462,            -0.418016
           0.0315766,            -0.356382
           0.0316069,            -0.292084
           0.0316373,            -0.225593
           0.0316677,              -0.1574
            0.031698,           -0.0880075
           0.0317284,            -0.017927
           0.0317587,            0.0523237
           0.0317891,             0.122225
           0.0318195,             0.191261
           0.0318498,             0.258919
           0.0318802,             0.324697
           0.0319106,             0.388108
           0.0319409,             0.448681
           0.0319713,             0.505964
           0.0320016,             0.559531
            0.032032,             0.608983
           0.0320624,              0.65395
           0.0320927,             0.694096
           0.0321231,             0.729119
           0.0321535,             0.758756
           0.0321838,             0.782782
           0.0322142,             0.801017
           0.0322445,             0.813319
           0.0322749,             0.819594
           0.0323053,             0.819789
           0.0323356,               0.8139
            0.032366,             0.801965
           0.0323964,             0.784069
           0.0324267,             0.760339
           0.0324571,             0.730948
           0.0324874,              0.69611
           0.0325178,             0.656079
           0.0325482,              0.61115
           0.0325785,             0.561653
           0.0326089,             0.507952
           0.0326392,             0.450443
           0.0326696,             0.389553
              0.0327,             0.325731
           0.0327303,              0.25945
           0.0327607,             0.191202
           0.0327911,             0.121493
           0.0328214,            0.0508423
           0.0328518,           -0.0202252
           0.0328821,             -0.09118
           0.0329125,            -0.161493
           0.0329429,            -0.230641
           0.0329732,            -0.298105
           0.0330036,            -0.363383
            0.033034,            -0.425985
           0.0330643,            -0.485442
           0.0330947,            -0.541308
            0.033125,            -0.593164
           0.0331554,             -0.64062
           0.0331858,            -0.683317
           0.0332161,            -0.720933
           0.0332465,            -0.753184
           0.0332769,            -0.779824
           0.0333072,             -0.80065
           0.0333376,            -0.815502
           0.0333679,            -0.824264
           0.0333983,            -0.826867
           0.0334287,            -0.823287
            0.033459,            -0.813544
           0.0334894,            -0.797709
           0.0335198,            -0.775894
           0.0335501,            -0.748258
           0.0335805,            -0.715005
           0.0336108,            -0.676379
           0.0336412,            -0.632665
           0.0336716,            -0.584187
           0.0337019,            -0.531305
           0.0337323,            -0.474412
           0.0337626,            -0.413932
            0.033793,            -0.350315
           0.0338234,            -0.284036
           0.0338537,            -0.215591
           0.0338841,            -0.145491
           0.0339145,            -0.074262
           0.0339448,          -0.00243731
           0.0339752,            0.0694441
           0.0340055,             0.140842
           0.0340359,             0.211221
           0.0340663,             0.280049
           0.0340966,              0.34681
            0.034127,                0.411
           0.0341574,             0.472133
           0.0341877,             0.529749
           0.0342181,             0.583411
           0.0342484,             0.632712
           0.0342788,             0.677278
           0.0343092,             0.716771
           0.0343395,             0.750888
           0.0343699,             0.779369
           0.0344003,             0.801996
           0.0344306,             0.818594
            0.034461,             0.829032
           0.0344913,             0.833228
           0.0345217,             0.831146
           0.0345521,             0.822796
           0.0345824,             0.808236
           0.0346128,             0.787573
           0.0346431,             0.760957
           0.0346735,             0.728584
           0.0347039,             0.690696
           0.0347342,             0.647573
           0.0347646,             0.599537
            0.034795,             0.546947
           0.0348253,             0.490198
           0.0348557,             0.429715
            0.034886,             0.365953
           0.0349164,              0.29939
           0.0349468,             0.230528
           0.0349771,             0.159887
           0.0350075,             0.087998
           0.0350379,            0.0154054
           0.0350682,           -0.0573424
           0.0350986,            -0.129695
           0.0351289,            -0.201104
           0.0351593,            -0.271029
           0.0351897,            -0.338938
             0.03522,            -0.404315
           0.0352504,            -0.466665
           0.0352808,            -0.525511
           0.0353111,            -0.580405
           0.0353415,            -0.630928
           0.0353718,            -0.676693
           0.0354022,             -0.71735
           0.0354326,            -0.752587
           0.0354629,            -0.782132
           0.0354933,            -0.805757
           0.0355236,            -0.823278
            0.035554,            -0.834557
           0.0355844,            -0.839505
           0.0356147,            -0.838078
           0.0356451,            -0.830283
           0.0356755,            -0.816174
           0.0357058,            -0.795855
           0.0357362,            -0.769474
           0.0357665,            -0.737229
           0.0357969,            -0.699359
           0.0358273,            -0.656148
           0.0358576,            -0.607923
            0.035888,            -0.555045
           0.0359184,            -0.497914
           0.0359487,            -0.436962
           0.0359791,             -0.37265
           0.0360094,            -0.305465
           0.0360398,            -0.235918
           0.0360702,            -0.164536
           0.0361005,           -0.0918616
           0.0361309,           -0.0184488
           0.0361613,            0.0551436
           0.0361916,             0.128354
            0.036222,             0.200625
           0.0362523,             0.271403
           0.0362827,             0.340147
           0.0363131,             0.406332
           0.0363434,             0.469449
           0.0363738,             0.529015
           0.0364041,             0.584572
           0.0364345,             0.635692
           0.0364649,             0.681983
           0.0364952,             0.723085
           0.0365256,             0.758681
            0.036556,             0.788496
           0.0365863,             0.812296
           0.0366167,             0.829895
            0.036647,             0.841154
           0.0366774,             0.845983
           0.0367078,             0.844338
           0.0367381,             0.836229
           0.0367685,             0.821712
           0.0367989,             0.800893
           0.0368292,             0.773929
           0.0368596,              0.74102
           0.0368899,             0.702415
           0.0369203,             0.658405
           0.0369507,             0.609323
            0.036981,             0.555543
           0.0370114,             0.497474
           0.0370418,             0.435557
           0.0370721,             0.370265
           0.0371025,             0.302097
           0.0371328,             0.231573
           0.0371632,             0.159234
           0.0371936,            0.0856345
           0.0372239,            0.0113378
           0.0372543,           -0.0630852
           0.0372846,            -0.137063
            0.037315,            -0.210026
           0.0373454,            -0.281413
           0.0373757,            -0.350673
           0.0374061,            -0.417273
           0.0374365,            -0.480698
           0.0374668,            -0.540457
           0.0374972,            -0.596089
           0.0375275,            -0.647161
           0.0375579,            -0.693278
           0.0375883,             -0.73408
           0.0376186,            -0.769248
            0.037649,            -0.798509
           0.0376794,            -0.821632
           0.0377097,            -0.838434
           0.0377401,            -0.848781
           0.0377704,            -0.852589
           0.0378008,            -0.849823
           0.0378312,              -0.8405
           0.0378615,            -0.824687
           0.0378919,            -0.802501
           0.0379223,            -0.774109
           0.0379526,            -0.739725
            0.037983,            -0.699611
           0.0380133,            -0.654072
           0.0380437,            -0.603456
           0.0380741,             -0.54815
           0.0381044,            -0.488578
           0.0381348,            -0.425199
           0.0381652,            -0.358498
           0.0381955,            -0.288989
           0.0382259,            -0.217209
           0.0382562,             -0.14371
           0.0382866,           -0.0690604
            0.038317,           0.00616302
           0.0383473,            0.0813783
           0.0383777,             0.156003
            0.038408,             0.229459
           0.0384384,             0.301175
           0.0384688,             0.370596
           0.0384991,             0.437182
           0.0385295,             0.500413
           0.0385599,             0.559798
           0.0385902,             0.614873
           0.0386206,             0.665207
           0.0386509,             0.710407
           0.0386813,             0.750119
           0.0387117,             0.784029
            0.038742,              0.81187
           0.0387724,             0.833423
           0.0388028,             0.848514
           0.0388331,             0.857022
           0.0388635,             0.858875
           0.0388938,             0.854055
           0.0389242,             0.842594
           0.0389546,             0.824576
           0.0389849,             0.800137
           0.0390153,             0.769462
           0.0390457,             0.732785
            0.039076,             0.690386
           0.0391064,             0.642593
           0.0391367,             0.589772
           0.0391671,             0.532332
           0.0391975,             0.470715
           0.0392278,             0.405401
           0.0392582,             0.336893
           0.0392885,             0.265724
           0.0393189,             0.192447
           0.0393493,             0.117631
           0.0393796,            0.0418592
             0.03941,           -0.0342791
           0.0394404,             -0.11019
           0.0394707,            -0.185281
           0.0395011,            -0.258965
           0.0395314,            -0.330667
           0.0395618,            -0.399825
           0.0395922,            -0.465896
           0.0396225,            -0.528364
           0.0396529,            -0.586736
           0.0396833,            -0.640555
           0.0397136,            -0.689396
            0.039744,            -0.732873
           0.0397743,            -0.770643
           0.0398047,            -0.802406
           0.0398351,            -0.827909
           0.0398654,            -0.846948
           0.0398958,             -0.85937
           0.0399262,            -0.865073
           0.0399565,            -0.864006
           0.0399869,            -0.856173
           0.0400172,            -0.841631
           0.0400476,            -0.820489
            0.040078,            -0.792907
           0.0401083,            -0.759097
           0.0401387,            -0.719319
            0.040169,            -0.673881
           0.0401994,            -0.623135
           0.0402298,            -0.567475
           0.0402601,            -0.507334
           0.0402905,            -0.443181
           0.0403209,            -0.375516
           0.0403512,            -0.304868
           0.0403816,             -0.23179
           0.0404119,            -0.156853
           0.0404423,           -0.0806454
           0.0404727,          -0.00376417
            0.040503,            0.0731868
           0.0405334,             0.149603
           0.0405638,             0.224883
           0.0405941,             0.298433
           0.0406245,             0.369676
           0.0406548,             0.438047
           0.0406852,             0.503008
           0.0407156,             0.564044
           0.0407459,             0.620672
           0.0407763,             0.672444
           0.0408067,             0.718947
            0.040837,             0.759813
           0.0408674,             0.794714
           0.0408977,             0.823371
           0.0409281,             0.845555
           0.0409585,             0.861084
           0.0409888,             0.869833
           0.0410192,             0.871728
           0.0410495,             0.866747
           0.0410799,             0.854926
           0.0411103,             0.836352
           0.0411406,             0.811168
            0.041171,             0.779568
           0.0412014,             0.741795
           0.0412317,             0.698145
           0.0412621,             0.648957
           0.0412924,             0.594617
           0.0413228,             0.535549
           0.0413532,             0.472218
           0.0413835,              0.40512
           0.0414139,             0.334784
           0.0414443,             0.261764
           0.0414746,             0.186635
            0.041505,             0.109991
           0.0415353,            0.0324354
           0.0415657,           -0.0454168
           0.0415961,             -0.12295
           0.0416264,             -0.19955
           0.0416568,            -0.274609
           0.0416872,            -0.347532
           0.0417175,            -0.417738
           0.0417479,            -0.484671
           0.0417782,            -0.547797
           0.0418086,            -0.606612
            0.041839,            -0.660646
           0.0418693,            -0.709469
           0.0418997,            -0.752689
             0.04193,            -0.789958
           0.0419604,            -0.820976
           0.0419908,            -0.845493
           0.0420211,             -0.86331
           0.0420515,             -0.87428
           0.0420819,             -0.87831
           0.0421122,            -0.875364
           0.0421426,             -0.86546
           0.0421729,            -0.848672
           0.0422033,            -0.825129
           0.0422337,            -0.795011
            0.042264,            -0.758555
           0.0422944,            -0.716046
           0.0423248,            -0.667817
           0.0423551,            -0.614249
           0.0423855,            -0.555763
           0.0424158,            -0.492822
           0.0424462,            -0.425924
           0.0424766,            -0.355599
           0.0425069,            -0.282404
           0.0425373,            -0.206921
           0.0425677,             -0.12975
            0.042598,            -0.051504
           0.0426284,            0.0271928
           0.0426587,             0.105713
           0.0426891,             0.183432
           0.0427195,             0.259727
           0.0427498,             0.333989
           0.0427802,             0.405623
           0.0428106,             0.474057
